ID,Date,tmax,tmin,prcp
3179,1879-09-14,70,56,0.49
3180,1879-09-15,70,52,0
3181,1879-09-16,74,52,0
3182,1879-09-17,76,58,0
3183,1879-09-18,74,51,0
3184,1879-09-19,71,59,0
3185,1879-09-20,64,58,0.06
3186,1879-09-21,62,56,0.05
3187,1879-09-22,65,55,0.08
3188,1879-09-23,73,53,0
3189,1879-09-24,70,54,0.06
3190,1879-09-25,59,45,0
3191,1879-09-26,61,40,0
3192,1879-09-27,66,43,0
3193,1879-09-28,68,50,0
3194,1879-09-29,71,55,0
3195,1879-09-30,75,54,0
3196,1879-10-01,80,56,0
3197,1879-10-02,82,62,0
3198,1879-10-03,89,64,0
3199,1879-10-04,74,62,0
3200,1879-10-05,81,58,0
3201,1879-10-06,84,61,0
3202,1879-10-07,74,62,0
3203,1879-10-08,78,64,0.03
3204,1879-10-09,84,68,0.02
3205,1879-10-10,83,69,0
3206,1879-10-11,73,65,0
3207,1879-10-12,72,61,0
3208,1879-10-13,79,59,0
3209,1879-10-14,75,64,0
3210,1879-10-15,81,61,0
3211,1879-10-16,82,63,0
3212,1879-10-17,82,60,0
3213,1879-10-18,75,68,0
3214,1879-10-19,68,52,0
3215,1879-10-20,63,43,0
3216,1879-10-21,61,45,0.38
3217,1879-10-22,64,59,0.21
3218,1879-10-23,73,52,0
3219,1879-10-24,52,39,0
3220,1879-10-25,47,33,0
3221,1879-10-26,53,30,0
3222,1879-10-27,56,38,0
3223,1879-10-28,60,43,0.11
3224,1879-10-29,64,43,0
3225,1879-10-30,63,47,0
3226,1879-10-31,63,41,0
3227,1879-11-01,49,34,0
3228,1879-11-02,49,33,0
3229,1879-11-03,44,33,0
3230,1879-11-04,41,28,0
3231,1879-11-05,41,25,0
3232,1879-11-06,46,37,0.19
3233,1879-11-07,50,33,0
3234,1879-11-08,56,37,0
3235,1879-11-09,71,54,0.01
3236,1879-11-10,74,56,0.02
3237,1879-11-11,63,53,0
3238,1879-11-12,78,54,0
3239,1879-11-13,74,58,0
3240,1879-11-14,67,53,0
3241,1879-11-15,75,56,0.17
3242,1879-11-16,62,51,0
3243,1879-11-17,54,39,0.04
3244,1879-11-18,52,40,0.58
3245,1879-11-19,40,31,0
3246,1879-11-20,39,23,0
3247,1879-11-21,31,21,0
3248,1879-11-22,37,20,0
3249,1879-11-23,52,32,0
3250,1879-11-24,41,29,0
3251,1879-11-25,56,31,0
3252,1879-11-26,46,35,0
3253,1879-11-27,51,33,0
3254,1879-11-28,60,44,0.26
3255,1879-11-29,61,35,0.03
3256,1879-11-30,39,29,0
3257,1879-12-01,46,28,0
3258,1879-12-02,51,31,0
3259,1879-12-03,58,37,0
3260,1879-12-04,63,51,0
3261,1879-12-05,54,43,0
3262,1879-12-06,60,45,1.15
3263,1879-12-07,60,49,0.02
3264,1879-12-08,57,42,0
3265,1879-12-09,51,42,0
3266,1879-12-10,57,44,0.02
3267,1879-12-11,61,42,0.89
3268,1879-12-12,43,31,0.01
3269,1879-12-13,37,26,0
3270,1879-12-14,42,33,1.48
3271,1879-12-15,53,38,0.01
3272,1879-12-16,43,31,0
3273,1879-12-17,53,35,0
3274,1879-12-18,41,28,0.01
3275,1879-12-19,40,31,0.15
3276,1879-12-20,43,35,0.06
3277,1879-12-21,43,25,0.03
3278,1879-12-22,37,22,0.49
3279,1879-12-23,44,35,0.21
3280,1879-12-24,52,36,0.25
3281,1879-12-25,52,32,0.38
3282,1879-12-26,34,18,0.01
3283,1879-12-27,34,13,0
3284,1879-12-28,44,28,0
3285,1879-12-29,49,34,0
3286,1879-12-30,63,39,0
3287,1879-12-31,39,29,0.06
3288,1880-01-01,46,33,0.02
3289,1880-01-02,54,35,0
3290,1880-01-03,52,39,0
3291,1880-01-04,56,34,0
3292,1880-01-05,57,40,0.07
3293,1880-01-06,45,37,0.19
3294,1880-01-07,49,43,0.05
3295,1880-01-08,45,40,0
3296,1880-01-09,44,37,0.02
3297,1880-01-10,55,42,0.02
3298,1880-01-11,49,37,0
3299,1880-01-12,54,34,0.18
3300,1880-01-13,35,26,0.13
3301,1880-01-14,38,17,0
3302,1880-01-15,42,27,0
3303,1880-01-16,43,28,0
3304,1880-01-17,41,30,0
3305,1880-01-18,54,36,0.02
3306,1880-01-19,60,33,0
3307,1880-01-20,63,43,0.15
3308,1880-01-21,51,41,0
3309,1880-01-22,49,36,0.29
3310,1880-01-23,48,38,0.25
3311,1880-01-24,46,32,0
3312,1880-01-25,45,29,0
3313,1880-01-26,47,29,0
3314,1880-01-27,55,41,0.77
3315,1880-01-28,65,47,0
3316,1880-01-29,50,36,0
3317,1880-01-30,43,31,0.03
3318,1880-01-31,53,41,0.07
3319,1880-02-01,41,26,0
3320,1880-02-02,26,15,0.04
3321,1880-02-03,36,21,0.29
3322,1880-02-04,38,24,0
3323,1880-02-05,35,19,0
3324,1880-02-06,43,31,0
3325,1880-02-07,45,29,0
3326,1880-02-08,40,23,0
3327,1880-02-09,47,26,0
3328,1880-02-10,32,17,0
3329,1880-02-11,46,28,0
3330,1880-02-12,59,38,0.59
3331,1880-02-13,66,51,0.34
3332,1880-02-14,56,43,0.01
3333,1880-02-15,45,36,0
3334,1880-02-16,54,30,0
3335,1880-02-17,58,38,0
3336,1880-02-18,62,44,0.34
3337,1880-02-19,45,25,0.02
3338,1880-02-20,35,20,0
3339,1880-02-21,46,26,0.15
3340,1880-02-22,50,31,0
3341,1880-02-23,50,36,0
3342,1880-02-24,49,29,0
3343,1880-02-25,51,38,0.04
3344,1880-02-26,65,49,0.01
3345,1880-02-27,64,48,0
3346,1880-02-28,56,49,0.12
3347,1880-02-29,67,49,0.01
3348,1880-03-01,52,40,0
3349,1880-03-02,51,31,0
3350,1880-03-03,52,36,0.48
3351,1880-03-04,74,48,0.01
3352,1880-03-05,76,56,0.19
3353,1880-03-06,59,45,0
3354,1880-03-07,50,35,0.83
3355,1880-03-08,49,38,0.01
3356,1880-03-09,40,29,0.2
3357,1880-03-10,43,32,0.02
3358,1880-03-11,43,29,0.03
3359,1880-03-12,36,28,0.06
3360,1880-03-13,35,24,0.17
3361,1880-03-14,45,32,0.03
3362,1880-03-15,43,37,0.21
3363,1880-03-16,46,36,0.84
3364,1880-03-17,44,36,0
3365,1880-03-18,41,30,0
3366,1880-03-19,43,37,0.63
3367,1880-03-20,54,40,0
3368,1880-03-21,49,35,0
3369,1880-03-22,57,33,0
3370,1880-03-23,61,37,0.04
3371,1880-03-24,51,31,0
3372,1880-03-25,44,22,0
3373,1880-03-26,44,28,0
3374,1880-03-27,56,40,0.98
3375,1880-03-28,59,38,0.06
3376,1880-03-29,46,33,0.03
3377,1880-03-30,53,35,0
3378,1880-03-31,58,37,0
3379,1880-04-01,60,36,0
3380,1880-04-02,66,42,0
3381,1880-04-03,65,54,0.23
3382,1880-04-04,77,53,0.08
3383,1880-04-05,77,53,0
3384,1880-04-06,69,51,0.01
3385,1880-04-07,51,40,0
3386,1880-04-08,47,32,0
3387,1880-04-09,55,34,0
3388,1880-04-10,68,37,0
3389,1880-04-11,56,35,0
3390,1880-04-12,50,30,0
3391,1880-04-13,68,36,0
3392,1880-04-14,80,50,0
3393,1880-04-15,79,51,0.09
3394,1880-04-16,75,60,0.06
3395,1880-04-17,72,50,0.06
3396,1880-04-18,64,44,0
3397,1880-04-19,72,48,0.06
3398,1880-04-20,66,46,0.24
3399,1880-04-21,68,44,0
3400,1880-04-22,72,49,0
3401,1880-04-23,69,48,0
3402,1880-04-24,50,44,0.07
3403,1880-04-25,52,43,0.14
3404,1880-04-26,70,50,0.17
3405,1880-04-27,65,51,0.01
3406,1880-04-28,63,46,0
3407,1880-04-29,58,50,1.64
3408,1880-04-30,62,44,0.21
3409,1880-05-01,61,38,0
3410,1880-05-02,78,48,0
3411,1880-05-03,79,56,0
3412,1880-05-04,77,57,0
3413,1880-05-05,75,59,0
3414,1880-05-06,86,60,0
3415,1880-05-07,75,61,0
3416,1880-05-08,76,57,0
3417,1880-05-09,91,63,0
3418,1880-05-10,87,69,0
3419,1880-05-11,87,68,0
3420,1880-05-12,81,64,0
3421,1880-05-13,68,54,0
3422,1880-05-14,63,47,0
3423,1880-05-15,64,45,0
3424,1880-05-16,81,51,0
3425,1880-05-17,90,64,0
3426,1880-05-18,90,66,0
3427,1880-05-19,80,58,0
3428,1880-05-20,91,64,0
3429,1880-05-21,85,68,0
3430,1880-05-22,77,65,0.59
3431,1880-05-23,69,62,0.05
3432,1880-05-24,84,66,0
3433,1880-05-25,90,68,0
3434,1880-05-26,92,74,0
3435,1880-05-27,93,75,0
3436,1880-05-28,89,73,0.33
3437,1880-05-29,78,66,0
3438,1880-05-30,75,64,0.25
3439,1880-05-31,84,67,0.01
3440,1880-06-01,86,60,0.35
3441,1880-06-02,67,53,0.15
3442,1880-06-03,76,52,0.13
3443,1880-06-04,77,58,0
3444,1880-06-05,79,64,0
3445,1880-06-06,84,68,0
3446,1880-06-07,86,70,0
3447,1880-06-08,83,66,0
3448,1880-06-09,69,64,0
3449,1880-06-10,70,64,0.02
3450,1880-06-11,87,67,2.66
3451,1880-06-12,95,73,0.08
3452,1880-06-13,92,72,0.17
3453,1880-06-14,80,73,0
3454,1880-06-15,73,61,1.17
3455,1880-06-16,75,59,0.15
3456,1880-06-17,84,59,0
3457,1880-06-18,83,64,0
3458,1880-06-19,85,66,0
3459,1880-06-20,87,67,0.13
3460,1880-06-21,89,70,0
3461,1880-06-22,92,72,0
3462,1880-06-23,93,72,0
3463,1880-06-24,95,73,0
3464,1880-06-25,93,72,0.42
3465,1880-06-26,90,74,0.02
3466,1880-06-27,91,74,0
3467,1880-06-28,94,76,0.02
3468,1880-06-29,89,73,0.01
3469,1880-06-30,87,71,0
3470,1880-07-01,84,68,0.35
3471,1880-07-02,85,67,0.02
3472,1880-07-03,84,66,0
3473,1880-07-04,87,66,0
3474,1880-07-05,82,69,1.23
3475,1880-07-06,86,72,0.04
3476,1880-07-07,89,72,0
3477,1880-07-08,89,70,0
3478,1880-07-09,93,73,0
3479,1880-07-10,97,76,0
3480,1880-07-11,94,75,0.05
3481,1880-07-12,90,73,0
3482,1880-07-13,99,77,0
3483,1880-07-14,90,77,0
3484,1880-07-15,91,75,0.01
3485,1880-07-16,94,73,0.02
3486,1880-07-17,90,73,0
3487,1880-07-18,87,70,0
3488,1880-07-19,88,71,0
3489,1880-07-20,85,69,3.71
3490,1880-07-21,78,68,0
3491,1880-07-22,72,62,1.01
3492,1880-07-23,77,63,0.01
3493,1880-07-24,83,66,0
3494,1880-07-25,84,70,0
3495,1880-07-26,90,71,0.01
3496,1880-07-27,88,72,0.01
3497,1880-07-28,80,69,0
3498,1880-07-29,80,62,0
3499,1880-07-30,80,60,0
3500,1880-07-31,85,66,0
3501,1880-08-01,87,68,0
3502,1880-08-02,89,71,0
3503,1880-08-03,81,72,0.3
3504,1880-08-04,78,69,0.24
3505,1880-08-05,76,66,0.02
3506,1880-08-06,80,63,0
3507,1880-08-07,82,65,0
3508,1880-08-08,85,65,0
3509,1880-08-09,86,64,0
3510,1880-08-10,88,71,0
3511,1880-08-11,85,72,0
3512,1880-08-12,84,69,0
3513,1880-08-13,85,65,0
3514,1880-08-14,87,68,0.05
3515,1880-08-15,81,69,0.03
3516,1880-08-16,76,61,0
3517,1880-08-17,78,62,0
3518,1880-08-18,76,66,0.06
3519,1880-08-19,83,68,0.21
3520,1880-08-20,85,67,0.01
3521,1880-08-21,89,75,0
3522,1880-08-22,88,75,0
3523,1880-08-23,87,75,0.5
3524,1880-08-24,88,75,0.12
3525,1880-08-25,90,70,1.35
3526,1880-08-26,74,64,0.03
3527,1880-08-27,79,64,0
3528,1880-08-28,85,70,0
3529,1880-08-29,91,72,1.06
3530,1880-08-30,80,65,0.05
3531,1880-08-31,71,62,0.41
3532,1880-09-01,79,67,0
3533,1880-09-02,83,71,0
3534,1880-09-03,86,72,0
3535,1880-09-04,91,74,0
3536,1880-09-05,91,77,0
3537,1880-09-06,90,75,0.03
3538,1880-09-07,76,68,0.15
3539,1880-09-08,68,60,0.02
3540,1880-09-09,60,54,1.11
3541,1880-09-10,71,55,0.01
3542,1880-09-11,74,53,0
3543,1880-09-12,77,56,0
3544,1880-09-13,79,61,0.36
3545,1880-09-14,67,55,0
3546,1880-09-15,70,51,0
3547,1880-09-16,76,56,0
3548,1880-09-17,83,61,0
3549,1880-09-18,85,65,0
3550,1880-09-19,86,63,0
3551,1880-09-20,86,64,0
3552,1880-09-21,77,66,0.03
3553,1880-09-22,73,58,0
3554,1880-09-23,66,55,0
3555,1880-09-24,68,54,0
3556,1880-09-25,74,56,0
3557,1880-09-26,77,57,0
3558,1880-09-27,80,66,0.01
3559,1880-09-28,73,58,0.06
3560,1880-09-29,71,55,0
3561,1880-09-30,62,50,0
3562,1880-10-01,64,43,0
3563,1880-10-02,68,46,0
3564,1880-10-03,75,50,0
3565,1880-10-04,79,58,0.01
3566,1880-10-05,65,56,0.37
3567,1880-10-06,71,53,0
3568,1880-10-07,63,47,0
3569,1880-10-08,65,43,0
3570,1880-10-09,69,49,0
3571,1880-10-10,72,51,0
3572,1880-10-11,77,54,0
3573,1880-10-12,80,58,0
3574,1880-10-13,64,49,0
3575,1880-10-14,64,44,0
3576,1880-10-15,73,53,0
3577,1880-10-16,81,59,0
3578,1880-10-17,70,50,0.11
3579,1880-10-18,56,43,0
3580,1880-10-19,55,35,0
3581,1880-10-20,58,44,0
3582,1880-10-21,63,46,0
3583,1880-10-22,61,54,0.28
3584,1880-10-23,56,45,0.26
3585,1880-10-24,52,42,0
3586,1880-10-25,55,38,0
3587,1880-10-26,61,42,0.03
3588,1880-10-27,61,48,0
3589,1880-10-28,48,39,0.55
3590,1880-10-29,51,41,0.13
3591,1880-10-30,62,51,0.85
3592,1880-10-31,60,46,0.05
3593,1880-11-01,56,42,0
3594,1880-11-02,58,45,0
3595,1880-11-03,60,40,0
3596,1880-11-04,60,51,0.94
3597,1880-11-05,69,60,0.12
3598,1880-11-06,66,61,0.11
3599,1880-11-07,65,40,0.3
3600,1880-11-08,57,35,0
3601,1880-11-09,58,44,0
3602,1880-11-10,60,41,0.24
3603,1880-11-11,66,53,0.27
3604,1880-11-12,61,45,0
3605,1880-11-13,48,37,0.05
3606,1880-11-14,43,36,0.05
3607,1880-11-15,43,35,0
3608,1880-11-16,50,32,0
3609,1880-11-17,51,35,0
3610,1880-11-18,49,30,0
3611,1880-11-19,35,23,0
3612,1880-11-20,38,33,0.09
3613,1880-11-21,38,28,0
3614,1880-11-22,29,15,0
3615,1880-11-23,31,16,0
3616,1880-11-24,32,17,0
3617,1880-11-25,36,30,0.18
3618,1880-11-26,31,25,0.07
3619,1880-11-27,38,22,0
3620,1880-11-28,35,28,0.41
3621,1880-11-29,47,33,0.04
3622,1880-11-30,38,31,0.01
3623,1880-12-01,47,32,0.92
3624,1880-12-02,46,36,0
3625,1880-12-03,42,34,0
3626,1880-12-04,44,28,0.05
3627,1880-12-05,56,42,1.61
3628,1880-12-06,55,34,0
3629,1880-12-07,34,20,0
3630,1880-12-08,35,18,0.01
3631,1880-12-09,26,15,0
3632,1880-12-10,25,14,0
3633,1880-12-11,32,13,0
3634,1880-12-12,42,23,0.2
3635,1880-12-13,45,34,0.16
3636,1880-12-14,47,32,0.08
3637,1880-12-15,49,36,0.07
3638,1880-12-16,45,35,0
3639,1880-12-17,39,30,0
3640,1880-12-18,40,32,0
3641,1880-12-19,39,27,0
3642,1880-12-20,34,29,0.16
3643,1880-12-21,37,32,0.35
3644,1880-12-22,36,26,0
3645,1880-12-23,34,22,0.02
3646,1880-12-24,35,26,0.12
3647,1880-12-25,38,25,0.35
3648,1880-12-26,36,31,0.46
3649,1880-12-27,40,32,0.01
3650,1880-12-28,33,14,0.16
3651,1880-12-29,18,4,0.16
3652,1880-12-30,11,-3,0
3653,1880-12-31,14,-1,0
3654,1881-01-01,22,-6,0
3655,1881-01-02,29,16,0.1
3656,1881-01-03,41,9,0
3657,1881-01-04,35,25,0.47
3658,1881-01-05,38,33,0.43
3659,1881-01-06,41,34,0.51
3660,1881-01-07,43,30,0
3661,1881-01-08,32,22,0
3662,1881-01-09,38,23,0.99
3663,1881-01-10,43,34,0.44
3664,1881-01-11,35,26,0.15
3665,1881-01-12,37,20,0.02
3666,1881-01-13,45,22,0
3667,1881-01-14,45,20,0.45
3668,1881-01-15,24,12,0
3669,1881-01-16,31,21,0
3670,1881-01-17,40,24,0
3671,1881-01-18,35,23,0
3672,1881-01-19,36,27,0.06
3673,1881-01-20,36,20,0.06
3674,1881-01-21,43,34,1.12
3675,1881-01-22,42,36,0.01
3676,1881-01-23,38,29,0
3677,1881-01-24,31,25,0
3678,1881-01-25,30,22,0
3679,1881-01-26,37,24,0
3680,1881-01-27,33,17,0
3681,1881-01-28,29,15,0
3682,1881-01-29,33,20,0
3683,1881-01-30,37,27,0
3684,1881-01-31,40,31,0.03
3685,1881-02-01,32,15,0.2
3686,1881-02-02,17,4,0
3687,1881-02-03,21,7,0
3688,1881-02-04,28,12,0
3689,1881-02-05,30,14,0
3690,1881-02-06,35,18,0
3691,1881-02-07,38,15,0
3692,1881-02-08,42,29,0
3693,1881-02-09,50,39,0
3694,1881-02-10,51,40,1.65
3695,1881-02-11,53,35,0.04
3696,1881-02-12,64,40,1.15
3697,1881-02-13,41,29,0
3698,1881-02-14,35,26,0
3699,1881-02-15,38,26,0
3700,1881-02-16,52,32,0
3701,1881-02-17,40,27,0
3702,1881-02-18,47,32,0.09
3703,1881-02-19,49,39,1.68
3704,1881-02-20,42,31,0
3705,1881-02-21,46,36,0.13
3706,1881-02-22,47,32,0
3707,1881-02-23,46,24,0
3708,1881-02-24,29,14,0
3709,1881-02-25,41,24,0.03
3710,1881-02-26,41,28,0
3711,1881-02-27,53,37,0.45
3712,1881-02-28,56,39,0.26
3713,1881-03-01,39,27,0
3714,1881-03-02,43,27,0
3715,1881-03-03,42,31,0.28
3716,1881-03-04,38,32,1.13
3717,1881-03-05,37,28,0
3718,1881-03-06,43,28,0
3719,1881-03-07,48,35,0
3720,1881-03-08,52,34,0.12
3721,1881-03-09,45,40,3.51
3722,1881-03-10,54,41,0.17
3723,1881-03-11,49,36,0
3724,1881-03-12,42,36,0.42
3725,1881-03-13,45,35,0.02
3726,1881-03-14,47,40,0
3727,1881-03-15,50,36,0
3728,1881-03-16,59,39,0
3729,1881-03-17,52,42,0.08
3730,1881-03-18,49,40,0.15
3731,1881-03-19,56,43,0.76
3732,1881-03-20,56,44,0.07
3733,1881-03-21,49,41,0
3734,1881-03-22,45,37,0
3735,1881-03-23,44,34,0
3736,1881-03-24,52,36,0
3737,1881-03-25,57,39,0
3738,1881-03-26,45,32,0.09
3739,1881-03-27,46,32,0
3740,1881-03-28,53,33,0
3741,1881-03-29,52,40,0
3742,1881-03-30,44,33,0.76
3743,1881-03-31,43,33,0.03
3744,1881-04-01,42,36,0.01
3745,1881-04-02,42,31,0
3746,1881-04-03,42,30,0.04
3747,1881-04-04,39,30,0.03
3748,1881-04-05,36,25,0
3749,1881-04-06,40,30,0
3750,1881-04-07,55,30,0
3751,1881-04-08,46,36,0.17
3752,1881-04-09,57,43,0.22
3753,1881-04-10,60,43,0.14
3754,1881-04-11,64,46,0
3755,1881-04-12,59,50,0.2
3756,1881-04-13,51,43,0.34
3757,1881-04-14,51,41,0.2
3758,1881-04-15,58,41,0
3759,1881-04-16,60,43,0
3760,1881-04-17,64,44,0
3761,1881-04-18,58,47,0.17
3762,1881-04-19,58,43,0
3763,1881-04-20,52,47,0.1
3764,1881-04-21,61,39,0
3765,1881-04-22,64,48,0.13
3766,1881-04-23,72,52,0
3767,1881-04-24,84,50,0
3768,1881-04-25,79,60,0
3769,1881-04-26,78,56,0.25
3770,1881-04-27,73,62,0
3771,1881-04-28,79,58,0
3772,1881-04-29,73,61,0
3773,1881-04-30,71,52,0
3774,1881-05-01,67,46,0
3775,1881-05-02,75,57,0.09
3776,1881-05-03,63,51,0.33
3777,1881-05-04,64,50,0
3778,1881-05-05,66,47,0
3779,1881-05-06,66,51,0.26
